"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
11781,1644971196051x545706270670689500,"Ja Morant",PSA,60778156,2019,Hoops,259,"Purple Disco","PSA 10",basketball,160.50
11781,1650995886121x639544282295349200,"Ja Morant",PSA,60778156,2019,Hoops,259,"Pulsar Prizm","PSA 10",basketball,120.27
11781,1652890483275x401823843235397600,"Ja Morant",PSA,60778156,2019,Hoops,259,"Teal Prizm","PSA 10",basketball,300.00
11781,1653352302404x779773927047299100,"Ja Morant",PSA,60778156,2019,Hoops,259,"Silver Mojo","PSA 10",basketball,176.50
12188,1630973446877x696983514201686500,"Rui Hachimura",PSA,60778156,2019,Hoops,206,Base,"PSA 9",Basketball,5.50
12188,1650994099527x599946451845232400,"Rui Hachimura",PSA,60778156,2019,Hoops,206,Base,"PSA 9",Basketball,1.51
11782,1636435845660x902551429192089600,"Ja Morant",PSA,60778159,2019,Chronicles,298,Base,"PSA 10",basketball,46.00
11782,1637191501341x932717866809321000,"Ja Morant",PSA,60778159,2019,Chronicles,298,Teal,"PSA 10",basketball,57.07
11782,1651020121432x189698881179989340,"Ja Morant",PSA,60778159,2019,Chronicles,298,Bronze,"PSA 10",basketball,75.00
11782,1651020172784x128682042660333680,"Ja Morant",PSA,60778159,2019,Chronicles,298,Green,"PSA 10",basketball,49.00
11782,1651020178883x887289853807567400,"Ja Morant",PSA,60778159,2019,Chronicles,298,Purple,"PSA 10",basketball,78.00
11782,1651020185812x170982652651271420,"Ja Morant",PSA,60778159,2019,Chronicles,298,Blue,"PSA 10",basketball,450.00
11782,1651020191794x914323281002092000,"Ja Morant",PSA,60778159,2019,Chronicles,298,Platinum,"PSA 10",basketball,
11782,1651020210319x255706216168591900,"Ja Morant",PSA,60778159,2019,Chronicles,298,Pink,"PSA 10",basketball,51.00
11782,1651020215070x700622351306683400,"Ja Morant",PSA,60778159,2019,Chronicles,298,Gold,"PSA 10",basketball,610.00
11782,1651020229068x462215947743714000,"Ja Morant",PSA,60778159,2019,Chronicles,298,Red,"PSA 10",basketball,58.99
11785,1630973485231x996810702921814900,"Cam Reddish",PSA,60778166,2019,Hoops,207,Base,"PSA 10",basketball,12.89
11785,1630973472796x997136493907241900,"Cam Reddish",PSA,60778166,2019,Hoops,207,"Silver Prizm","PSA 10",basketball,8.00
11785,1650994114486x889049540075685900,"Cam Reddish",PSA,60778166,2019,Hoops,207,Base,"PSA 10",basketball,6.50
11785,1650995880272x407594130921173900,"Cam Reddish",PSA,60778166,2019,Hoops,207,"Pulsar Prizm","PSA 10",basketball,9.38
11785,1651115639549x235164571555047460,"Cam Reddish",PSA,60778166,2019,Hoops,207,"Purple Disco Prizm","PSA 10",basketball,18.50
11785,1652630863704x906425351767996800,"Cam Reddish",PSA,60778166,2019,Hoops,207,"SP Variation","PSA 10",basketball,11.00
11787,,"Sekou Doumbouya",PSA,60778167,2019,Hoops,"Blue Cracked Ice",212,"PSA 10",basketball,
11787,1654227387737x596952327508435500,"Sekou Doumbouya",PSA,60778167,2019,Hoops,212,"Blue Cracked Ice","PSA 10",basketball,12.50
11784,1628115696869x399736677187190800,"Luka Doncic",PSA,60778170,2019,"Panini Prizm",75,Base,"PSA 10",basketball,24.75
11784,1599601980376x225453788137113470,"Luka Doncic",PSA,60778170,2019,"Panini Prizm",75,"Choice Blue Yellow Green","PSA 10",basketball,380.00
11784,1645060079405x808973232764139300,"Luka Doncic",PSA,60778170,2019,"Panini Prizm",75,"Green Prizm","PSA 10",basketball,56.00
12213,,"Darius Bazley",PSA,60778172,2019,Select,80,"Disco Prizm","PSA 9",Basketball,
12213,1652750222727x923262404080207500,"Darius Bazley",PSA,60778172,2019,Select,80,"Disco Prizm","PSA 9",Basketball,7.50
"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
11792,,"Marvin Bagley",PSA,60778173,2018,"Panini Contenders","School Colors",3,"PSA 10",basketball,
11792,1654016575818x969570311830134700,"Marvin Bagley",PSA,60778173,2018,"Panini Contenders",3,Base,"PSA 10",basketball,19.99
11793,,"Cam Reddish",PSA,60778174,2019,Hoops,SP,207,"PSA 10",basketball,
11793,1652630863704x906425351767996800,"Cam Reddish",PSA,60778174,2019,Hoops,207,"SP Variation","PSA 10",basketball,11.00
11791,1611422986932x332177895182351100,"Darius Garland",PSA,60778179,2019,"Panini Prizm",288,Base,"PSA 10",basketball,32.41
11791,1611422955456x157088403573568680,"Darius Garland",PSA,60778179,2019,"Panini Prizm",288,"Prizm Silver","PSA 10",basketball,266.66
11791,1634308037087x876365062573102700,"Darius Garland",PSA,60778179,2019,"Panini Prizm",288,"Prizm Blue","PSA 10",basketball,1150.00
11791,1634308037935x206963001968731840,"Darius Garland",PSA,60778179,2019,"Panini Prizm",288,"Prizm Fast Break","PSA 10",basketball,120.00
11791,1634308080345x629940380474194300,"Darius Garland",PSA,60778179,2019,"Panini Prizm",288,"Prizm Green","PSA 10",basketball,83.00
11791,1648517270068x641067880638736600,"Darius Garland",PSA,60778179,2019,"Panini Prizm",288,"Prizm Choice Green","PSA 10",basketball,
11791,1648517281030x179125619703271780,"Darius Garland",PSA,60778179,2019,"Panini Prizm",288,"Prizm Blue Ice","PSA 10",basketball,1999.99
11791,1648519370975x167376533764319170,"Darius Garland",PSA,60778179,2019,"Panini Prizm",288,"Prizm Red","PSA 10",basketball,710.00
11791,1648519410960x577208503411677400,"Darius Garland",PSA,60778179,2019,"Panini Prizm",288,"Prizm Gold","PSA 10",basketball,
11789,1651198639898x285135638228706460,"Darius Garland",PSA,60778181,2019,Hoops,11,Base,"PSA 10",basketball,31.00
11789,1651198598909x952110171863932000,"Darius Garland",PSA,60778181,2019,Hoops,11,Gold,"PSA 10",basketball,
11789,1651198637461x851971616455086100,"Darius Garland",PSA,60778181,2019,Hoops,11,Orange,"PSA 10",basketball,35.00
11789,1651198640900x665787860566399000,"Darius Garland",PSA,60778181,2019,Hoops,11,Black,"PSA 10",basketball,
11789,1651198641760x693795836234088000,"Darius Garland",PSA,60778181,2019,Hoops,11,Purple,"PSA 10",basketball,
11789,1651198695418x301028787403704060,"Darius Garland",PSA,60778181,2019,Hoops,11,Holo,"PSA 10",basketball,23.00
11789,1651202371504x737040572564574600,"Darius Garland",PSA,60778181,2019,Hoops,11,Winter,"PSA 10",basketball,
11789,1651202373049x230462985228281360,"Darius Garland",PSA,60778181,2019,Hoops,11,Base,"PSA 10",basketball,31.03
11789,1651202375867x583203754908009900,"Darius Garland",PSA,60778181,2019,Hoops,11,Holo,"PSA 10",basketball,59.99
12189,1651202373049x230462985228281360,"Darius Garland",PSA,60778182,2019,Hoops,11,Base,"PSA 9",Basketball,13.25
12189,1651198598909x952110171863932000,"Darius Garland",PSA,60778182,2019,Hoops,11,Gold,"PSA 9",Basketball,
12189,1651198637461x851971616455086100,"Darius Garland",PSA,60778182,2019,Hoops,11,Orange,"PSA 9",Basketball,
12189,1651198639898x285135638228706460,"Darius Garland",PSA,60778182,2019,Hoops,11,Base,"PSA 9",Basketball,15.50
12189,1651198640900x665787860566399000,"Darius Garland",PSA,60778182,2019,Hoops,11,Black,"PSA 9",Basketball,
12189,1651198641760x693795836234088000,"Darius Garland",PSA,60778182,2019,Hoops,11,Purple,"PSA 9",Basketball,
12189,1651198695418x301028787403704060,"Darius Garland",PSA,60778182,2019,Hoops,11,Holo,"PSA 9",Basketball,
12189,1651202371504x737040572564574600,"Darius Garland",PSA,60778182,2019,Hoops,11,Winter,"PSA 9",Basketball,
12189,1651202375867x583203754908009900,"Darius Garland",PSA,60778182,2019,Hoops,11,Holo,"PSA 9",Basketball,
11790,1651202375867x583203754908009900,"Darius Garland",PSA,60778183,2019,Hoops,11,Holo,"PSA 10",basketball,59.99
11790,1651198598909x952110171863932000,"Darius Garland",PSA,60778183,2019,Hoops,11,Gold,"PSA 10",basketball,
11790,1651198637461x851971616455086100,"Darius Garland",PSA,60778183,2019,Hoops,11,Orange,"PSA 10",basketball,35.00
11790,1651198639898x285135638228706460,"Darius Garland",PSA,60778183,2019,Hoops,11,Base,"PSA 10",basketball,31.00
11790,1651198640900x665787860566399000,"Darius Garland",PSA,60778183,2019,Hoops,11,Black,"PSA 10",basketball,
11790,1651198641760x693795836234088000,"Darius Garland",PSA,60778183,2019,Hoops,11,Purple,"PSA 10",basketball,
11790,1651198695418x301028787403704060,"Darius Garland",PSA,60778183,2019,Hoops,11,Holo,"PSA 10",basketball,23.00
11790,1651202371504x737040572564574600,"Darius Garland",PSA,60778183,2019,Hoops,11,Winter,"PSA 10",basketball,
11790,1651202373049x230462985228281360,"Darius Garland",PSA,60778183,2019,Hoops,11,Base,"PSA 10",basketball,31.03
12200,1650994112054x955192115424213400,"Darius Garland",PSA,60778184,2019,"Hoops ",251,Base,"PSA 9",Basketball,13.25
12200,1630973458090x207011783117343260,"Darius Garland",PSA,60778184,2019,"Hoops ",251,Base,"PSA 9",Basketball,4.99
12195,1644709569601x606612625467277000,"Rui Hachimura",PSA,60778187,2019,Hoops,300,Base,"PSA 10",Basketball,8.00
12195,1651010999224x502771845859519170,"Rui Hachimura",PSA,60778187,2019,Hoops,300,Base,"PSA 10",Basketball,2.25
12196,1604688001485x185594441213687170,"Cam Reddish",PSA,60778188,2019,Prizm,18,Base,"PSA 10",Basketball,8.75
12196,1604688024687x636572366320889300,"Cam Reddish",PSA,60778188,2019,Prizm,18,"Prizm Green","PSA 10",Basketball,29.95
12196,1604688050726x611347935338886900,"Cam Reddish",PSA,60778188,2019,Prizm,18,"Prizm Silver","PSA 10",Basketball,7.73
12197,1604688070367x554259344191081900,"Cam Reddish",PSA,60778189,2019,Prizm,10,Base,"PSA 10",Basketball,6.55
12197,1604688084278x677547758641283100,"Cam Reddish",PSA,60778189,2019,Prizm,10,"Fast Break","PSA 10",Basketball,6.58
12197,1604688099032x340318849617912400,"Cam Reddish",PSA,60778189,2019,Prizm,10,"Prizm Black","PSA 10",Basketball,
12197,1604688109288x537017528086571650,"Cam Reddish",PSA,60778189,2019,Prizm,10,"Prizm Gold","PSA 10",Basketball,
12197,1604688121291x719367383525741300,"Cam Reddish",PSA,60778189,2019,Prizm,10,"Prizm Hyper","PSA 10",Basketball,11.50
12197,1604688133511x330598025770994800,"Cam Reddish",PSA,60778189,2019,Prizm,10,"Prizm Mojo","PSA 10",Basketball,
12197,1604688146825x654792230939819300,"Cam Reddish",PSA,60778189,2019,Prizm,10,"Prizm Silver","PSA 10",Basketball,13.55
12198,1604684795812x939920927336842200,"Cam Reddish",PSA,60778190,2019,Prizm,3,Base,"PSA 10",Basketball,29.99
12198,1604687891840x915525048769704000,"Cam Reddish",PSA,60778190,2019,Prizm,3,"Prizm Green","PSA 10",Basketball,15.50
12198,1604687916802x531176045306596200,"Cam Reddish",PSA,60778190,2019,Prizm,3,"Prizm Silver","PSA 10",Basketball,10.55
11188,,"Lamelo ball",PSA,61443139,2020,Prizm,278,"Hyper Prizm ","PSA 8","Basketball ",
11188,1653963750037x809296781822370600,"Lamelo ball",PSA,61443139,2020,Prizm,278,Hyper,"PSA 8","Basketball ",124.50
10510,1644971186517x225340890631976930,"Ja Morant",PSA,61870123,2019,"Hoops Premium Stock",297,"Purple Disco","PSA 8","Basketball ",24.99
10510,1651115102916x920253724607833700,"Ja Morant",PSA,61870123,2019,"Hoops Premium Stock",297,"Purple Disco Prizm","PSA 8","Basketball ",
11143,1646615786118x244697357144328930,"Charizard Holo",PSA,62129803,1999,Pokemon,4,Base,"PSA 6",Pokemon,258.00
11143,1646615565573x983961019213526200,"Charizard Holo",PSA,62129803,1999,Pokemon,4,"1st Edition","PSA 6",Pokemon,5995.00
11143,1646615725944x156085148420555200,"Charizard Holo",PSA,62129803,1999,Pokemon,4,"Base Set 1999-2000","PSA 6",Pokemon,
11143,1646615797706x166808999048031480,"Charizard Holo",PSA,62129803,1999,Pokemon,4,Shadowless,"PSA 6",Pokemon,1005.56
10440,1607056332858x621832209048272900,"Luis Robert",PSA,62176740,2020,"Topps Chrome",60,Base,"PSA 9",Baseball,9.57
10440,1607058017476x371825804298420200,"Luis Robert",PSA,62176740,2020,"Topps Chrome",60,Base,"PSA 9",Baseball,29.00
10447,1607058017476x371825804298420200,"Luis Robert",PSA,62176741,2020,"Topps Chrome",60,Base,"PSA 10",Baseball,112.61
10447,1607056332858x621832209048272900,"Luis Robert",PSA,62176741,2020,"Topps Chrome",60,Base,"PSA 10",Baseball,31.44
10132,1634308033500x319910506765535000,"Keldon Johnson","PSA ",62176742,2019,Prizm,273,"Prizm Green",9,"Basketball ",
10132,1648517276994x574540718553361100,"Keldon Johnson","PSA ",62176742,2019,Prizm,273,"Prizm Choice Green",9,"Basketball ",
10116,1648517276994x574540718553361100,"Keldon Johnson",PSA,62176743,2019,Prizm,273,"Prizm Choice Green","PSA 9","Basketball ",
10116,1634308033500x319910506765535000,"Keldon Johnson",PSA,62176743,2019,Prizm,273,"Prizm Green","PSA 9","Basketball ",8.50
10602,1606879582180x772990542945452000,"Bo Bichette",PSA,62176744,2020,"Topps Chrome",150,Refractor,"PSA 10",Baseball,72.00
10602,1606880313374x461688618300211200,"Bo Bichette",PSA,62176744,2020,"Topps Chrome",150,"Pink Refractor","PSA 10",Baseball,60.00
10115,,"Keldon Johnson",PSA,62176754,2019,Mosaic,238,"Fast Break Silver","psa 9","Basketball ",
10115,1653924023868x854516833877739500,"Keldon Johnson",PSA,62176754,2019,Mosaic,238,"Fast Break Silver","psa 9","Basketball ",
10067,1609259199711x753605313441038300,"Luka Doncic",PSA,62176761,2018,Donruss,177,Base,"PSA 9","Basketball ",87.97
10067,1592420146250x825626245194055700,"Luka Doncic",PSA,62176761,2018,Donruss,177,Base,"PSA 9","Basketball ",96.00
10067,1638805821145x506610389025476740,"Luka Doncic",PSA,62176761,2018,Donruss,177,Base,"PSA 9","Basketball ",3499.99
10503,1611422955456x157088403573568680,"Darius Garland",PSA,62176762,2019,Prizm,288,"Prizm Silver","PSA 9","Basketball ",69.99
10503,1611422955456x157088403573568680,"Darius Garland",PSA,62176762,2019,Prizm,288,"Prizm Silver","PSA 9","Basketball ",50.00
11167,,"Lamelo ball",PSA,62760985,2020,Prizm,278,"Hyper Prizm ","PSA 9","Basketball ",
11167,1653963750037x809296781822370600,"Lamelo ball",PSA,62760985,2020,Prizm,278,Hyper,"PSA 9","Basketball ",180.00
11098,,"Lamelo Ball",PSA,62760986,2020,Prizm,278,"Purple Wave","PSA 9","Basketball ",
11098,1653963744134x471496126236257340,"Lamelo Ball",PSA,62760986,2020,Prizm,278,"Purple Wave","PSA 9","Basketball ",202.50
13375,,"Chris Godwin",SGC,6287508,2020,Donruss,232,"Red Press Proof","SGC 9.5",,
13375,1652670509908x158370289242008900,"Chris Godwin",SGC,6287508,2020,Donruss,232,"Press Proof Red","SGC 9.5",,
10343,,"Justin Herbert",PSA,63207495,2020,Optic,153,"Purple Shock","PSA 9",Football,
10343,1653750976267x838644486492130000,"Justin Herbert",PSA,63207495,2020,Optic,153,"Purple Shock","PSA 9",Football,224.63
10020,1603300277015x744719875432513500,"Lebron James",PSA,63560299,2003,Topps,221,Base,"PSA 8","Basketball ",307.00
10020,1588290260620x609083468203688000,"Lebron James",PSA,63560299,2003,Topps,221,Base,"PSA 8","Basketball ",326.59
10020,1605805883364x317418231458288060,"Lebron James",PSA,63560299,2003,Topps,221,Base,"PSA 8","Basketball ",1075.00
12410,,Cryptocurrency,PSA,63620435,2018,"Topps Allen & Ginter",83,base,"PSA 10",other,
12410,1652750406031x553734509049298400,Cryptocurrency,PSA,63620435,2018,"Topps Allen & Ginter",83,Base,"PSA 10",other,169.50
12409,,Cryptocurrency,PSA,63620436,2018,"Topps Allen & Ginter",83,base,"PSA 10",other,
12409,1652750406031x553734509049298400,Cryptocurrency,PSA,63620436,2018,"Topps Allen & Ginter",83,Base,"PSA 10",other,169.50
11765,,"Anthony Edwards",PSA,63723104,2020,"Donruss Optic","Fast Break Signature ",FB-AED,"PSA 9",basketball,
11765,1652543660624x522348372366788540,"Anthony Edwards",PSA,63723104,2020,"Donruss Optic",FB-AED,Base,"PSA 9",basketball,
"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
10953,,"Patrick Mahomes II",PSA,63740098,2021,Absolute,K29,Kaboom,"PSA 8",Football,
10953,1652394553086x284480855093290020,"Patrick Mahomes II",PSA,63740098,2021,Absolute,K29,Green,"PSA 8",Football,
10953,1652394605308x460511055667834000,"Patrick Mahomes II",PSA,63740098,2021,Absolute,K29,Gold,"PSA 8",Football,
10953,1652394633647x939381824813184400,"Patrick Mahomes II",PSA,63740098,2021,Absolute,K29,Base,"PSA 8",Football,800.00
10530,1634267023590x123111540309015060,"Trevor Lawrence",SGC,6440680,2021,Donruss,251,Base,"SGC 9.5",Football,20.50
10530,1640807724142x502410801243268200,"Trevor Lawrence",SGC,6440680,2021,Donruss,251,Base,"SGC 9.5",Football,
10530,1640833840270x920006857296138400,"Trevor Lawrence",SGC,6440680,2021,Donruss,251,Base,"SGC 9.5",Football,
13282,,"Derek Jeter",SGC,6545504,1993,Topps,98,base,"SGC 8.5",Baseball,
13282,1587443942141x130960892121055230,"Derek Jeter",SGC,6545504,1993,Topps,98,Base,"SGC 8.5",Baseball,25.51
13282,1593980652375x334439536181903360,"Derek Jeter",SGC,6545504,1993,Topps,98,Base,"SGC 8.5",Baseball,53.09
13282,1634174234600x217871131120238600,"Derek Jeter",SGC,6545504,1993,Topps,98,Base,"SGC 8.5",Baseball,
13282,1634437798464x866901751037165600,"Derek Jeter",SGC,6545504,1993,Topps,98,Base,"SGC 8.5",Baseball,
10802,,"Luka Doncic",SGC,7662303,2019,"Panini Prizm",75,,"SGC 10","Basketball ",
10802,1628115696869x399736677187190800,"Luka Doncic",SGC,7662303,2019,"Panini Prizm",75,Base,"SGC 10","Basketball ",15.50
12154,,"Zion Williamson",SGC,7838257,2019,"Panini Mosaic",,209,"SGC 9.5",basketball,
12154,1593645352663x843722485999337500,"Zion Williamson",SGC,7838257,2019,"Panini Mosaic",209,"Camo Pink","SGC 9.5",basketball,54.00
12154,1593646451661x593742648671731700,"Zion Williamson",SGC,7838257,2019,"Panini Mosaic",209,Base,"SGC 9.5",basketball,9.50
12154,1593727284637x951355474095636500,"Zion Williamson",SGC,7838257,2019,"Panini Mosaic",209,Mosiac,"SGC 9.5",basketball,107.50
12154,1593746334474x765387866046464000,"Zion Williamson",SGC,7838257,2019,"Panini Mosaic",209,"Silver Prizm","SGC 9.5",basketball,475.00
12154,1618586605427x488786494164567000,"Zion Williamson",SGC,7838257,2019,"Panini Mosaic",209,"Mosaic Choice Nebula","SGC 9.5",basketball,
12154,1618586606199x743289155563566700,"Zion Williamson",SGC,7838257,2019,"Panini Mosaic",209,"Mosaic Fast Break Silver","SGC 9.5",basketball,
12154,1618586607906x494428164682813250,"Zion Williamson",SGC,7838257,2019,"Panini Mosaic",209,"Mosaic Fast Break Gold","SGC 9.5",basketball,
12154,1618586620261x114157120491665600,"Zion Williamson",SGC,7838257,2019,"Panini Mosaic",209,"Mosaic Fast Break Black","SGC 9.5",basketball,
12154,1618586623531x638419371991076900,"Zion Williamson",SGC,7838257,2019,"Panini Mosaic",209,"Mosaic Fast Break Pink","SGC 9.5",basketball,
12154,1618586627624x655279531897400300,"Zion Williamson",SGC,7838257,2019,"Panini Mosaic",209,"Mosaic Reactive Blue","SGC 9.5",basketball,46.00
13369,,"Justin Jefferson",SGC,7840871,2020,Select,SCR-9,"Select Certified Rookies","SGC 9.5",,
13369,1653924030522x720279544283147100,"Justin Jefferson",SGC,7840871,2020,Select,SCR-9,Base,"SGC 9.5",,21.00
12382,,"Ken Griffey Jr",PSA,81214087,1989,Fleer,548,base,"PSA 9",Baseball,
12382,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,81214087,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12382,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,81214087,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12381,,"Ken Griffey Jr",PSA,81214089,1989,Fleer,548,base,"PSA 9",Baseball,
12381,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,81214089,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12381,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,81214089,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12385,,"Ken Griffey Jr",PSA,81214356,1989,Fleer,548,base,"PSA 9",Baseball,
12385,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,81214356,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12385,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,81214356,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
13372,,"Dan Marino",SGC,8478222,1997,"Topps Finest",115,Silver,"SGC 8",,
13372,1652750212462x693037694973756700,"Dan Marino",SGC,8478222,1997,"Topps Finest",115,Silver,"SGC 8",,
