"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
11516,1651878907277x549528336641522900,Quilava,PSA,56424185,2000,"Pokemon Neo",47,"1st Edition","PSA 8",Pokemon,32.00
11672,1647324519056x505943213232237900,Machop,PSA,56424186,2000,"Pokemon Rocket",59,"1st Edition","PSA 6",Pokemon,14.50
11599,1646715226944x441302970425544640,Krabby,PSA,56424196,1999,"Pokemon Fossil",51,"1st Edition","PSA 7",Pokemon,11.52
11671,1647324652610x130569492798429100,Zubat,PSA,56424198,2000,"Pokemon Rocket",70,"1st Edition","PSA 5",Pokemon,
11389,1646795251558x228506497620691200,Venonat,PSA,56424199,1999,"Pokemon Jungle",63,"1st Edition","PSA 9",Pokemon,12.72
11393,1646715217976x267990533485612740,Geodude,PSA,56424200,1999,"Pokemon Fossil",47,"1st Edition","PSA 9",Pokemon,19.50
11307,,Sandlash,PSA,56424202,1999,Pokemon,"1st Edition",41,"PSA 8",Pokemon,
11638,1646715247984x374438849962903700,"Tentacool ",PSA,56424208,1999,"Pokemon Fossil",56,"1st Edition","PSA 6",Pokemon,7.00
11479,1646715327435x316864409850081900,Ekans,PSA,56424210,1999,"Pokemon Fossil",46,"1st Edition","PSA 7",Pokemon,12.02
11409,1646715310507x189972650408051460,Shellder,PSA,56424217,1999,"Pokemon Fossil",54,"1st Edition","PSA 9",Pokemon,16.51
11673,1647324526135x616118605078402000,Charmander,PSA,56424222,2000,"Pokemon Rocket",50,"1st Edition","PSA 5",Pokemon,7.50
11510,1647324495953x802678725103872000,Ekans,PSA,56424223,2000,"Pokemon Rocket",56,"1st Edition","PSA 9",Pokemon,15.52
11541,1646795275615x861697292335633900,Oddish,PSA,56424224,1999,"Pokemon Jungle",58,"1st Edition","PSA 8",Pokemon,19.99
11414,1646715267194x477640430323882800,Slowpoke,PSA,56424225,1999,"Pokemon Fossil",55,"1st Edition","PSA 9",Pokemon,15.52
11571,1647324543228x122933504295471570,"Dark Golduck",PSA,56424226,2000,"Pokemon Rocket",37,"1st Edition","PSA 5",Pokemon,
11514,1648863128766x459203119750493100,"Sabrina's Venomoth",PSA,56424227,2000,"Pokemon Gym",34,"1st Edition","PSA 4",Pokemon,
11412,1646715247984x374438849962903700,Tentacool,PSA,56424228,1999,"Pokemon Fossil",56,"1st Edition","PSA 9",Pokemon,15.52
11317,1647324647646x975185796214134100,Psyduck,PSA,56424229,2000,Pokemon,65,"1st Edition","PSA 10",Pokemon,33.67
11359,1646715272697x690860864637896800,Seadra,PSA,56424230,1999,"Pokemon Fossil",42,"1st Edition","PSA 7",Pokemon,22.31
11617,1646795167122x382223425377097540,Exeggcute,PSA,56424231,1999,"Pokemon Jungle",52,"1st Edition","PSA 8",Pokemon,15.99
11394,1646795245922x324401616809860900,Cubone,PSA,56424232,1999,"Pokemon Jungle",50,"1st Edition","PSA 9",Pokemon,30.00
11305,1646715287286x964464066070698200,Golem,PSA,56424234,1999,Pokemon,36,"1st Edition","PSA 8",Pokemon,18.50
11619,1646715245308x881243787827914600,Kabuto,PSA,56424235,1999,"Pokemon Fossil",50,"1st Edition","PSA 7",Pokemon,15.00
11346,1646715339162x523262741790020400,Graveler,PSA,56424236,1999,"Pokemon Fossil",37,"1st Edition","PSA 7",Pokemon,11.75
11323,1646715319254x507442003633295000,Gastly,PSA,56424247,1999,Pokemon,33,"1st Edition","PSA 7",Pokemon,
11345,1646715256958x223566679077636740,Horsea,PSA,56424248,1999,"Pokemon Fossil",49,"1st Edition","PSA 7",Pokemon,5.50
11633,,Electrabuzz,PSA,56424249,1999,Pokemon,,20,"PSA 7",Pokemon,
11369,1646715332450x399582313769705660,Ditto,PSA,56424252,1999,"Pokemon Fossil",18,"1st Edition","PSA 6",Pokemon,
11535,,Ivysaur,PSA,56424266,1999,"Pokemon Game",,30,"PSA 9",Pokemon,
11400,,Meowth,PSA,56424272,1999,"OPokemon Jungle",,56,"PSA 9",Pokemon,
11482,1646715219217x752935509730224600,Golduck,PSA,56424274,1999,"Pokemon Fossil",35,"1st Edition","PSA 5",Pokemon,
11650,1646615732052x132110181328188860,Dugtrio,PSA,56424277,1999,Pokemon,19,Shadowless,"PSA 8",Pokemon,
11306,,"Kabutops ",PSA,56424289,1999,Pokemon,"1st Edition",50,"PSA 6",Pokemon,
"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
11380,1646933811825x572661836966122940,Wartortle,PSA,56424294,2000,Pokemon,63,Base,"PSA 9",Pokemon,15.00
11478,1646715307518x882209353713418800,Zubat,PSA,56424301,1999,"Pokemon Fossil",57,"1st Edition","PSA 7",Pokemon,7.50
11660,1651878835034x380745787304295400,Sneasel,PSA,56424339,2000,"Pokemon Neo",25,"1st Edition","PSA 6",Pokemon,
11652,,Mewtwo,PSA,56424346,2000,"Pokemon Promo","Black Star",14,"PSA 8",Pokemon,
11663,,Mewtwo,PSA,56424347,1999,Pokemon,"Movie Promo",3,"PSA 5",Pokemon,
10070,1601704810980x700526451682967600,"Joe Burrow ",PSA,56430569,2020,Mosaic,261,Base,"PSA 10",Football,73.00
10835,1615179474062x557345146215116200,"Justin Herbert",PSA,56430574,2020,"Panini Mosaic",263,Base,"PSA 10",Football,66.00
10828,1615179480660x202735133853318080,"Justin Herbert",PSA,56430575,2020,"Panini Mosaic",263,"Mosaic Reactive Orange","PSA 10",Football,140.50
10408,1644891408905x657531279552570100,"justin jefferson",PSA,56430577,2020,Mosaic,270,"No Huddle Silver","PSA 10",Football,217.50
10419,1608510320794x640380614236434300,"Justin Jefferson",PSA,56430580,2020,Mosaic,209,Base,"PSA 10",Football,33.00
10415,1644704766220x331620752987303900,"Justin Jefferson 270",PSA,56430583,2020,"Mosaic ",270,"Reactive Orange","PSA 10",Football,53.95
10409,1608510845932x887780874285523000,"justin jefferson  ",PSA,56430589,2020,mosaic,209,"Mosaic Reactive Green","PSA 10",Football,65.00
10417,,"Justin Jeffersono",PSA,56430590,2020,Mosaic,209,mosaic,"PSA 10",Football,
10411,1608510476353x579639954539943400,"Justin Jefferson ",PSA,56430596,2020,Mosaic,209,"Mosaic Camo Pink","PSA 10",Football,76.00
10410,,"Justin Jeffersono",PSA,56430598,2020,Mosaic,209,"green ","PSA 10",Football,
10834,1603680081756x315522452191182850,"Justin Herbert",PSA,56430603,2020,"Panini Mosaic",204,Base,"PSA 10",Football,106.75
10824,1608510894538x981802913882776400,"Justin Herbert",PSA,56430605,2020,"Panini Mosaic",204,"Mosaic Reactive Orange","PSA 10",Football,225.00
10478,1644886690984x631975882100514300,"Patrick Mahomes",PSA,56430613,2020,Mosaic,GG16,Mosaic,"PSA 10",Football,31.00
10840,1644886697146x693754170055491500,"Patrick Mahomes II",PSA,56430614,2020,"Panini Mosaic",297,"Reactive Gold","PSA 10",Football,61.00
10311,1644886695645x930353207872964200,"Brandon Aiyuk",PSA,56430615,2020,Mosaic,RS10,Base,"psa 9",Football,
10484,1612156703893x488930034294471800,"Michael Pittman Jr",PSA,56430619,2020,Prizm,333,"Silver Prizm","psa 9",Football,
10740,1644886697929x751043305937891000,"Kyler Murray",PSA,56430621,2020,"Panini Prizm",266,"Disco Prizm","PSA 10",Football,32.00
10340,1644886701279x525149813566436100,"Clyde Edwards Helaire",PSA,56430622,2020,Prizm,328,"Red Ice","psa 9",Football,
10461,1644886699509x476518824845995970,"Chase Young",PSA,56430623,2020,Prizm,383,"Disco Prizm","PSA 10",Football,62.00
10312,1644886689562x790718112662669700,"Brandon Aiyuk",PSA,56430625,2020,Prizm,301,"Red Ice","PSA 8",Football,8.51
10481,1644886694141x409143263065936200,"Patrick Mahomes",PSA,56430627,2020,Prizm,124,"Red Ice","psa 9",Football,
10485,1612156778084x217676832732278430,"Jonathan Taylor",PSA,56430632,2020,Prizm,332,Base,"psa 9",Football,
10843,1612156778084x217676832732278430,"Jonathan Taylor",PSA,56430633,2020,"Panini Prizm",332,Base,"PSA 10",Football,89.99
10842,1644886694911x814826980923102300,"Jonathan Taylor",PSA,56430634,2020,"Panini Prizm",332,"Disco Prizm","PSA 10",Football,144.28
10071,1610943657265x831684054337978400,"Joe Burrow",PSA,56430635,2020,Prizm,307,Base,"PSA 10",Football,270.00
10826,1610945033944x496171059364495360,"Justin Herbert",PSA,56430638,2020,"Panini Prizm",325,Base,"PSA 10",Football,338.00
10827,1644891424920x962109381882654200,"Justin Herbert",PSA,56430639,2020,"Panini Prizm",325,"Disco Prizm","PSA 10",Football,630.00
10302,1612156690156x778786033083443500,"Brandon Aiyuk",PSA,56430653,2020,Prizm,301,Base,"PSA 10",Football,26.78
10482,1644886691748x427942746772524540,"Patrick Mahomes",PSA,56430654,2020,Prizm,124,Base,"psa 9",Football,
10303,1608510488355x741895512458080600,"Cam Akers",PSA,56430660,2020,Mosaic,221,"Mosaic Camo Pink","PSA 10",Football,34.02
10331,1644886688786x436527190807971800,"Chase Claypool",PSA,56430663,2020,Prizm,392,"Lazer Prizm","PSA 10",Football,49.99
10838,1644886698690x232700013855872800,"Patrick Mahomes II",PSA,56430664,2020,"Panini Prizm",124,"Lazer Prizm","PSA 10",Football,135.00
10483,1644886691748x427942746772524540,"Patrick Mahomes",PSA,56430665,2020,Prizm,124,Base,"psa 9",Football,
10072,1644891446677x716355259229553400,"Joe Burrow",PSA,56430669,2020,Prizm,1,Base,"PSA 10",Football,76.00
10310,1644886689562x790718112662669700,"Brandon Aiyuk",PSA,56430670,2020,Prizm,301,"Red Ice","PSA 9",Football,31.00
10405,,"Tee Higgins",PSA,56430671,2020,Prizm,308,RWB,"psa 9",Football,
10412,1644891491676x748585190720457700,"Justin Jefferson",PSA,56430675,2020,Prizm,398,"Disco Prizm","PSA 10",Football,172.50
12111,1609983877589x398696431331360600,"Zion Williamson",SGC,5651341,2019,Donruss,201,Base,"SGC 10",basketball,30.11
10601,1606880313374x461688618300211200,"Bo Bichette",PSA,56552681,2020,"Topps Chrome",150,"Pink Refractor","PSA 10",Baseball,60.00
10429,1645057342201x271720128698229600,"Cole Kmet",PSA,56552707,2020,Prizm,305,"Red White Blue","PSA 9",Football,14.50
10430,1645057342201x271720128698229600,"Cole Kmet",PSA,56552708,2020,Prizm,305,"Red White Blue","PSA 9",Football,14.50
10396,1612156764469x458256733662400600,"Antonio Gandy Golden",PSA,56552717,2020,Prizm,385,Base,"PSA 9",Football,0.99
10337,1644991903246x722047876034925800,"Jacob Eason",PSA,56552725,2020,Prizm,13,Base,"PSA 10",Football,7.71
10334,1608510350903x433097963302693250,"Gabriel Davis",PSA,56552734,2020,Mosaic,239,Base,"PSA 9",Football,
10333,1645057348798x471230722536041300,"Gabriel Davis",PSA,56552735,2020,Prizm,312,"Red Ice","PSA 9",Football,
10332,1612156775508x919756452267204400,"Gabriel Davis",PSA,56552736,2020,Prizm,312,Base,"PSA 9",Football,16.50
10338,1644991906277x943589722911732100,"Jacob Eason",PSA,56552744,2020,Prizm,331,"Red Ice","PSA 9",Football,5.50
10428,1612156704731x641646346587396200,"Joshua Kelley",PSA,56552759,2020,Prizm,326,Base,"PSA 9",Football,4.25
10327,1612156839458x804030316453195300,"Jake Fromm",PSA,56552773,2020,Prizm,310,Base,"PSA 9",Football,8.99
10323,1612156839458x804030316453195300,"Jake Fromm",PSA,56552774,2020,Prizm,310,Base,"PSA 9",Football,8.99
10479,1644991904980x467905514817282200,"Patrick Mahomes",PSA,56552789,2020,Prizm,1,Base,"PSA 9",Football,8.01
10336,1645057338770x708570211443599900,"Jacob Eason",PSA,56552850,2020,Prizm,331,"Neon Green Pulsar","PSA 9",Football,18.72
10427,1645057341426x794153869591416300,"Joshua Kelley",PSA,56552852,2020,Prizm,326,"Neon Green Pulsar","PSA 8",Football,
10458,1644991900620x679431305916410500,"T.J. Watt",PSA,56552855,2020,Prizm,71,"Neon Green Pulsar","PSA 8",Football,
10739,1644990393226x990447760233698300,"Kyler Murray",PSA,56552889,2020,"Panini Mosaic",GG25,Green,"PSA 9",Football,7.50
10425,1608510317115x431629005689083900,"Jerry Jeudy",PSA,56552890,2020,Mosaic,206,Base,"PSA 9",Football,12.50
10475,1644991902190x737838296103770600,"Patrick Mahomes",PSA,56552904,2020,Mosaic,297,Base,"PSA 9",Football,10.00
10472,1608510325143x952978007776527100,"Jordan Love",PSA,56552905,2020,Mosaic,211,Base,"PSA 9",Football,10.00
10424,1608510317115x431629005689083900,"Jerry Jeudy",PSA,56552907,2020,Mosaic,206,Base,"PSA 9",Football,12.50
13348,,"Mikhail Servachev",PSA,56628764,2016,"Upper Deck",236,"Young Guns","PSA 9",,
13349,,"Thiomas Chabot",PSA,56628766,2016,"Upper Deck",488,"Young Guns","PSA 9",,
13346,1612478224163x379261571301309900,"Matthew Tkachuk",PSA,56628767,2016,"Upper Deck",231,Base,"PSA 9",,37.02
13347,1612478166640x189105710450925500,"William Nylander",PSA,56628769,2016,"Upper Deck",249,Base,"PSA 8",,
11065,1651116785251x571035325108286700,"Zion Williamson",PSA,56653915,2019,"Hoops Premium Stock",296,"Silver Prizm","PSA 9","Basketball ",25.00
11061,1651116785251x571035325108286700,"Zion Williamson",PSA,56653917,2019,"Hoops Premium Stock",296,"Silver Prizm","PSA 9","Basketball ",25.00
11104,1644704759613x814118912881557800,"Ja Morant",PSA,56694958,2019,Illusions,161,Base,"PSA 9","Basketball ",20.50
11105,1644704759613x814118912881557800,"Ja Morant",PSA,56694959,2019,Illusions,161,Base,"PSA 9","Basketball ",20.50
10723,1644704758032x137557295778279790,"Cam Reddish",PSA,56694960,2019,"Panini Illusions",193,"Trophy Collection Orange","PSA 8","Basketball ",
10722,1644704750841x172319858783236640,"Cam Reddish",PSA,56694961,2019,"Panini Illusions",193,Base,"PSA 9","Basketball ",4.00
10718,1644704762333x999478342461525900,"Matisse Thybulle",PSA,56694962,2019,"Panini Illusions",187,Base,"PSA 10","Basketball ",6.50
10507,1644704751701x173251040213439740,"Eric Paschall",PSA,56694963,2019,Illusions,182,Base,"PSA 10","Basketball ",3.25
10753,1644704751701x173251040213439740,"Eric Paschall",PSA,56694964,2019,"Panini Illusions",182,Base,"PSA 9","Basketball ",2.25
10754,1644704751701x173251040213439740,"Eric Paschall",PSA,56694965,2019,"Panini Illusions",182,Base,"PSA 9","Basketball ",2.25
10509,1644704767234x651323644305663000,"Jamal Murray",PSA,56694966,2019,Illusions,123,Base,"PSA 9","Basketball ",15.00
10114,1644704763853x884388670985147800,"Lebron James",PSA,56694967,2019,Illusions,20,Base,"PSA 9","Basketball ",9.90
10088,,"Steph Curry",PSA,56694968,2019,Illusions,9,"Clear Shots Sapphire","PSA 10","Basketball ",
10750,,"PJ Washinton Jr.",PSA,56694969,2019,"Panini Illusions",165,,"PSA 9","Basketball ",
10122,1644704767989x235816235920459870,"Tyler Herro",PSA,56694970,2019,Illusions,175,Base,"PSA 9","Basketball ",6.91
"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
10093,1644704761559x686004559424631300,"Luka Doncic",PSA,56694971,2019,Illusions,134,Base,"PSA 9","Basketball ",11.00
10795,1644704748268x640188570479850500,"Coby White",PSA,56694972,2019,"Panini Illusions",163,Base,"PSA 9","Basketball ",3.30
10087,,"Steph Curry",PSA,56694973,2019,Illusions,1,"Astounding Sapphire","PSA 9","Basketball ",
10084,,"Steph Curry",PSA,56694974,2019,Clearly,13,,"PSA 9","Basketball ",
10792,1608002318878x833668450455836000,"Coby White",PSA,56694975,2019,"Panini Select",48,Base,"PSA 9","Basketball ",5.50
10768,1644704749400x563306540922647400,"Eric Paschall",PSA,56694977,2019,"Panini Black",73,Silver,"PSA 10","Basketball ",24.49
10097,1644704757293x357194483023410200,"Rui Hachimura",PSA,56694978,2019,"Hoops Premium",206,"Cracked Ice Green","PSA 10","Basketball ",17.00
10506,1644709567150x836565222286703100,"Kobe Bryant",PSA,56694979,2019,Optic,19,Base,"PSA 10","Basketball ",67.00
10051,,"Yao Ming",PSA,56694980,2019,Prizm,135,"Silver Prizm","PSA 7","Basketball ",
10748,,"PJ Washinton Jr.",PSA,56694982,2019,"Panini Revolution",111,"Chinese New Year","PSA 9","Basketball ",
10144,,"Romeo Langford",PSA,56694983,2019,"Prizm DP ",,Auto,"PSA 10","Basketball ",
10142,,"Romeo Langford",PSA,56694984,2019,"Prizm DP ",,"Purple Prizm","PSA 10","Basketball ",
10746,,"PJ Washinton Jr.",PSA,56694985,2019,"Panini Prizm DP",77,"Purple Prizm","PSA 10","Basketball ",
10134,,"Romeo Langford","PSA ",56694986,2019,"Prizm DP ",,"Purple Prizm","PSA 9","Basketball ",
10133,,"Romeo Langford","PSA ",56694987,2019,"Prizm DP ",99,"Green Prizm","PSA 10","Basketball ",
10747,,"PJ Washinton Jr.",PSA,56694988,2019,"Panini Prizm DP",95,"RWB Prizm","PSA 10","Basketball ",
10752,,"PJ Washinton Jr.",PSA,56694989,2019,"Panini Prizm DP",95,"Green/Yellow Prizm","PSA 9","Basketball ",
10744,,"PJ Washinton Jr.",PSA,56694990,2019,"Panini Prizm DP",95,,"PSA 9","Basketball ",
10745,,"PJ Washinton Jr.",PSA,56694991,2019,"Panini Prizm DP",77,,"PSA 9","Basketball ",
10751,,"PJ Washinton Jr.",PSA,56694992,2019,"Panini Prizm DP",77,,"PSA 10","Basketball ",
10145,,"Romeo Langford",PSA,56694993,2019,"Prizm DP ",,"Silver Prizm","PSA 10","Basketball ",
10143,,"Romeo Langford",PSA,56694994,2019,"Prizm DP ",,"Silver Prizm","PSA 9","Basketball ",
10769,1644709565176x845374109693456100,"Trae Young",PSA,56694998,2019,"Panini Mosaic",182,"Reactive Orange","PSA 10","Basketball ",17.57
10121,1644709562681x676218698940632400,"Tyler Herro 280",PSA,56694999,2019,Mosaic,280,Base,"PSA 9","Basketball ",9.99
10141,1613960989826x735530381621651800,"Ja Morant",PSA,56695000,2019,Mosaic,274,Base,"PSA 9","Basketball ",23.01
10140,1613960989826x735530381621651800,"Ja Morant",PSA,56695001,2019,Mosaic,274,Base,"PSA 10","Basketball ",34.10
10505,1650410833983x453541531853756100,"Talen Horton-Tucker",PSA,56695003,2019,"Mosaic ",215,Base,"PSA 7","Basketball ",
10717,1650410827784x105589139947540600,"Matisse Thybulle",PSA,56695005,2019,"Panini Mosaic",245,Base,"PSA 8","Basketball ",0.99
10716,1644709552699x841078275768210700,"Matisse Thybulle",PSA,56695006,2019,"Panini Mosaic",245,"Reactive Blue","PSA 10","Basketball ",13.50
10096,1595511632389x739004865376944100,"Rui Hachimura",PSA,56695008,2019,Mosaic,231,Base,"PSA 10","Basketball ",6.50
10091,1651015783264x826493153721263900,"Anthony Davis",PSA,56695009,2019,Chronicles,191,Bronze,"PSA 9","Basketball ",
10749,,"PJ Washinton Jr.",PSA,56695010,2019,"Panini Chronicles",257,,"PSA 10","Basketball ",
10112,1651021723638x428925881903608400,"Lebron James  ",PSA,56695011,2019,Chronicles,112,Base,"PSA 10","Basketball ",16.60
10755,1651021569228x495163390345331200,"Eric Paschall",PSA,56695012,2019,Chronicles,107,Base,"PSA 9","Basketball ",
10102,1651021842272x397797990647734300,"Rui Hachimura 111",PSA,56695013,2019,Chronicles,111,Base,"PSA 9","Basketball ",0.99
10103,1651021842272x397797990647734300,"Rui Hachimura 111",PSA,56695014,2019,Chronicles,111,Base,"PSA 9","Basketball ",0.99
10714,1651021749400x475763308437291000,"Matisse Thybulle",PSA,56695015,2019,Chronicles,102,Base,"PSA 10","Basketball ",10.50
10080,1651021788238x620692883326684900,"Brandon Clarke",PSA,56695016,2019,Chronicles,134,Base,"PSA 9","Basketball ",2.69
10719,1651031078441x230562645550759900,"Matisse Thybulle","PSA ",56695017,2019,Chronicles,226,Base,"PSA 10","Basketball ",6.00
10715,1651028603134x245682190207632030,"Matisse Thybulle",PSA,56695018,2019,Chronicles,270,Base,"PSA 10","Basketball ",4.05
10106,1651028610076x388250654317239230,"Rui Hachimura",PSA,56695019,2019,Chronicles,265,Base,"PSA 10","Basketball ",5.01
10504,1651032137125x869702081707312600,"Jarrett Culver",PSA,56695020,2019,Chronicles,56,Bronze,"PSA 10","Basketball ",8.00
10095,1651032173556x370855574946068500,"Sekou Doumbouya",PSA,56695021,2019,Chronicles,72,Base,"PSA 8","Basketball ",
10724,1651031083764x602783206205404200,"Cam Reddish",PSA,56695022,2019,Chronicles,215,Base,"PSA 10","Basketball ",6.51
10079,1651033297374x959390402603055700,"RJ Barrett  ",PSA,56695023,2019,Chronicles,625,Base,"PSA 9","Basketball ",7.59
10081,1651014258714x995548806780001200,"Brandon Clarke",PSA,56695024,2019,Chronicles,560,Base,"PSA 10","Basketball ",7.00
10756,1651014261747x960036153887915600,"Cam Reddish",PSA,56695025,2019,Chronicles,548,Base,"PSA 10","Basketball ",7.50
10392,1635126649975x732218709420015600,"Anthony Davis",PSA,56734808,2019,Mosaic,17,"Mosaic Prizm","PSA 10","Basketball ",14.51
10078,1590174530555x487404086145843200,"RJ Barrett",PSA,56746948,2019,Prizm,250,Base,"PSA 10","Basketball ",51.00
10077,1590174530555x487404086145843200,"RJ Barrett",PSA,56746949,2019,Prizm,250,Base,"PSA 10","Basketball ",51.00
10074,1590174530555x487404086145843200,"RJ Barrett",PSA,56746950,2019,Prizm,250,Base,"PSA 9","Basketball ",9.50
10076,1590174530555x487404086145843200,"RJ Barrett",PSA,56746951,2019,Prizm,250,Base,"PSA 10","Basketball ",51.00
10073,1590174530555x487404086145843200,"RJ Barrett","PSA ",56746952,2019,Prizm,250,Base,"PSA 9","Basketball ",9.50
10858,,"Josh Allen",PSA,56747058,2020,"Panini Prizm",18,"Fireworks-No Huddle","PSA 10",Football,
10829,,"Josh Allen",PSA,56747103,2020,"Panini Prizm",13,"Hype-No Huddle","PSA 10",Football,
13450,,"Connor McDavid",PSA,56837496,2015,"Leaf National Conv VIP",1,base,"PSA 9",,
11263,1606920637595x480564643291463700,"Bobby Witt Jr",PSA,56839178,2020,"Bowman Chrome",BCP25,Base,"PSA 9",Baseball,40.70
11284,1595986260720x200471999230771200,"Shai Gilgeous Alexander",PSA,56839185,2018,Optic,162,Base,"PSA 10",Basketball,21.60
11267,1608510320794x640380614236434300,"Justin Jefferson",PSA,56839190,2020,Mosaic,209,Base,"PSA 10",Football,33.00
13445,1620263583690x970884944756211700,"Sergei Fedorov",PSA,56874122,1990,"Upper Deck",525,Base,"PSA 10",,112.07
13446,1620263583690x970884944756211700,"Sergei Fedorov",PSA,56874123,1990,"Upper Deck",525,Base,"PSA 10",,112.07
